Foot,Position,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Height_m,Age_years,Contract_months_remaining,Competition_Total_Minutes_Played_m,Competition_International_Minutes_Played_m,Citizenship_belgium,Citizenship_england,Citizenship_france,Citizenship_germany,Citizenship_italy,Citizenship_netherlands,Citizenship_saudi arabia,Citizenship_spain,Citizenship_türkiye,Citizenship_united states,Club_1.FSV Mainz 05,Club_Al-Ittihad Club,Club_Athletic Bilbao,Club_Burnley FC,Club_Eintracht Frankfurt,Club_FC Augsburg,Club_FC St. Pauli,Club_Hellas Verona,Club_Los Angeles Galaxy,Club_Nottingham Forest,Club_Other,Club_Paris FC,Club_RB Leipzig,Club_RSC Anderlecht,Club_SV Werder Bremen,Club_Standard Liège,Club_TSG 1899 Hoffenheim,Club_Torino FC,Club_US Sassuolo,Club_VfB Stuttgart,Club_VfL Wolfsburg,League_Eredivisie,League_Jupiler Pro League,League_LaLiga,League_Ligue 1,League_MLS,League_Premier League,League_Saudi Pro League,League_Serie a,League_Super Lig,Market_value_eur
0.3718890732401043,0.4764162123726001,13.0,0.8044560322351268,0.06849964446551315,0.4747570514339891,0.08722446077269495,0.7575254799715573,0.5133917990045035,0.08461720786916331,0.08532827684285375,0.08414316188670301,0.0687366674567433,0.06423323062337047,0.06541834557952121,0.06636643754444181,0.06399620763214031,0.08319506992178241,0.07537331121118748,0.06447025361460061,0.2815833135814174,0.14363593268547048,0.8722446077269496,0.2844275894761792,0.08414316188670301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1000000.0
0.14458402465039108,0.1926996918701114,5.0,0.14956150746622424,0.8305285612704433,0.07750651813225883,0.8355060440862764,0.10452713913249585,0.2334676463616971,0.8319506992178242,0.8172552737615548,0.765110215690922,0.8324247452002844,0.7703247214979853,0.8314766532353638,0.7928419056648495,0.7700876985067552,0.7845461009717942,0.8091964920597298,0.7693766295330647,0.6980327091727898,0.1244370703958284,0.1787153353875326,0.20099549656316662,0.73003081298886,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4000000.0
0.011140080587817017,0.7741170893576677,22.0,0.7793315951647309,0.29438255510784544,0.3813699928893103,0.2903531642569329,0.9864896894998815,0.5636406731452951,0.2884569803270917,0.28703484237971083,0.9156198151220668,0.30718179663427353,0.30386347475705144,0.9689499881488505,0.29817492296752784,0.30433752073951176,0.9895709883858734,0.9243896657975824,0.3114482104764162,0.10429011614126571,0.37852571699454846,0.4657501777672434,0.3041004977482816,0.8684522398672672,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,600000.0
0.9471438729556767,0.9886228964209528,17.0,0.5449158568381133,0.41123488978430905,0.5631666271628348,0.3946432803981986,0.8850438492533775,0.6840483526902109,0.39179900450343685,0.3901398435648258,0.38563640673145294,0.41194595875799955,0.41502725764399145,0.41147191277553924,0.4107608438018488,0.4147902346527613,0.3925100734771273,0.3963024413368097,0.41502725764399145,0.3448684522398673,0.8589713202180611,0.5347238682152169,0.30386347475705144,0.38563640673145294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1000000.0
0.29438255510784544,0.4709646835743067,14.0,0.5306944773643043,0.33301730267835983,0.5318795923204551,0.32756577388006636,0.7660583076558426,0.6527613178478312,0.32709172789760604,0.32803981986252667,0.319032946195781,0.3344394406257407,0.3394169234415738,0.33372837165205027,0.3325432566958995,0.3391799004503437,0.32803981986252667,0.328513865844987,0.33870585446788337,0.16378288694003318,0.40483526902109507,0.6371178004266413,0.26356956624792605,0.319032946195781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6000000.0
0.7636880777435411,0.5894761791893813,18.0,0.09504621948328988,0.7430670775065181,0.11234889784309078,0.7376155487082247,0.863474757051434,0.7748281583313581,0.7371415027257644,0.73026783598009,0.6928182033657265,0.7352453187959233,0.7622659397961602,0.7342972268310026,0.8103816070158806,0.7617918938136999,0.7214979853045745,0.7314529509362409,0.7610808248400095,0.14339890969424035,0.9009243896657976,0.33183218772220907,0.35103105001185114,0.693766295330647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3000000.0
0.6842853756814411,0.6399620763214032,23.0,0.6404361223038635,0.8542308603934582,0.9680018961839298,0.9978667930789287,0.5913723631192226,0.5849727423560085,0.8454610097179427,0.8326617681915146,0.8198625266650865,0.8599194121829817,0.8888362171130599,0.8582602512443707,0.839772457928419,0.8888362171130599,0.8542308603934582,0.850675515525006,0.8776961365252429,0.6342735245318796,0.8421426878407205,0.4392036027494667,0.7428300545152879,0.533301730267836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000000.0
0.2498222327565774,0.7402228016117564,12.0,0.9319744015169471,0.4574543730741882,0.5707513628821995,0.4368333728371652,0.8158331358141739,0.18535197914197676,0.4437070395828395,0.4401516947143873,0.35197914197677177,0.46053567196018014,0.4631429248637118,0.45958757999525957,0.45721735008295805,0.4631429248637118,0.43896657975823655,0.4401516947143873,0.4631429248637118,0.7963972505333017,0.8757999525954018,0.05807063285138658,0.1912775539227305,0.35197914197677177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1800000.0
0.009717942640436123,0.536383029153828,26.0,0.8442758947617919,0.0528561270443233,0.9668167812277791,0.008532827684285376,0.02393932211424508,0.676226593979616,0.007821758710594928,0.01066603460535672,0.011140080587817017,0.04716757525479971,0.05949277079876748,0.04693055226356957,0.04906375918464091,0.05925574780753733,0.030338942877459113,0.051671012088172555,0.05972979378999763,0.04764162123726001,0.2109504621948329,0.42593031524057834,0.9480919649205973,0.011140080587817017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5000000.0
0.887177056174449,0.906375918464091,25.0,0.9488030338942878,0.20786916330884095,0.033657264754681206,0.20644702536146006,0.6909220194358853,0.9928893102630956,0.20929130125622186,0.19530694477364305,0.9115904242711543,0.18938136999288932,0.18867030101919885,0.18914434700165916,0.19032946195780992,0.18843327802796872,0.9049537805167102,0.9845935055700403,0.18867030101919885,0.4484474994074425,0.3744963261436359,0.8608675041479024,0.6593979616022754,0.9089831713676226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6000000.0
0.1860630481156672,0.4726238445129178,8.0,0.018487793315951646,0.23820810618630006,0.07537331121118748,0.23891917515999053,0.6247926048826736,0.2993600379236786,0.23963024413368098,0.22564588765110216,0.22422374970372125,0.2216164968001896,0.22588291064233232,0.22090542782649916,0.23773406020383978,0.23370466935292725,0.23915619815122066,0.2398672671249111,0.21900924389665796,0.6046456506281109,0.3958283953543494,0.6854704906375918,0.11922256458876511,0.22422374970372125,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1500000.0
0.9680018961839298,0.16757525479971558,26.0,0.007347712728134629,0.14458402465039108,0.37994785494192934,0.21829817492296752,0.12846646124674094,0.2417634510547523,0.21877222090542783,0.2235126807300308,0.21735008295804692,0.14624318558900212,0.15027257643991468,0.146006162597772,0.13960654183455795,0.14979853045745437,0.1422137947380896,0.14268784072054988,0.1505095994311448,0.6186300071106897,0.6556055937425931,0.6812040767954491,0.9568618155961128,0.21735008295804692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13000000.0
0.8885991941218299,0.5565299834083907,23.0,0.9573358615785731,0.026072529035316427,0.34036501540649444,0.015643517421189856,0.37497037212609624,0.7850201469542546,0.022517184166864185,0.016828632377340603,0.019672908272102396,0.02393932211424508,0.004503436833372837,0.02393932211424508,0.026309552026546574,0.004266413842142688,0.022517184166864185,0.029390850912538517,0.004740459824602986,0.5126807300308129,0.49703721260962314,0.8435648257881014,0.8198625266650865,0.019672908272102396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3000000.0
0.20976534723868215,0.7004029390850912,18.0,0.8136999288931026,0.12941455321166154,0.7452002844275895,0.9940744252192463,0.4593505570040294,0.9488030338942878,0.14482104764162124,0.14719127755392272,0.1431618867030102,0.13107371415027258,0.13439203602749467,0.13083669115904242,0.1244370703958284,0.13391799004503438,0.1268073003081299,0.12728134629059018,0.13462905901872482,0.47783835031998106,0.06541834557952121,0.693766295330647,0.48945247689025834,0.1431618867030102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,500000.0
0.6300071106897369,0.017065655368570753,0.0,0.09101682863237734,0.7835980090068737,0.09954965631666271,0.7217350082958047,0.08082484000948092,0.01090305759658687,0.7219720312870348,0.7207869163308841,0.6883147665323537,0.7771983882436596,0.8082484000948092,0.776250296278739,0.747570514339891,0.8077743541123489,0.744489215453899,0.7148613415501304,0.8065892391561982,0.6949514102867979,0.9758236548945247,0.4927707987674804,0.0018961839298411946,0.6838113296989808,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300000.0
0.08177293197440151,0.5456269258118037,28.0,0.28182033657264755,0.11519317373785257,0.868215216876037,0.11827447262384451,0.5811803744963261,0.9511732638065893,0.11969661057122541,0.11756340365015407,0.9985778620526191,0.09717942640436122,0.09599431144821048,0.09694240341313107,0.09717942640436122,0.09575728845698032,0.9452476890258356,0.9950225171841669,0.09599431144821048,0.22896420952832425,0.23915619815122066,0.8452239867267125,0.8307655842616734,0.9440625740696847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5000000.0
0.5835506044086276,0.35103105001185114,18.0,0.5468120407679545,0.530220431381844,0.42995970609149087,0.5250059255747808,0.6684048352690211,0.42593031524057834,0.5197914197677175,0.6655605593742593,0.6511021569092202,0.6913960654183455,0.5382792130836691,0.6894998814885044,0.6864185826025124,0.5387532590661294,0.6890258355060441,0.6648494904005688,0.5434937188907324,0.6942403413131074,0.626925811803745,0.2282531405546338,0.4780753733112112,0.5932685470490637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12000000.0
0.013273287508888362,0.7660583076558426,32.0,0.9924152642806352,0.32211424508177294,0.6947143872955677,0.31642569329224934,0.9466698269732164,0.7734060203839772,0.31642569329224934,0.314292486371178,0.3086039345816544,0.32709172789760604,0.3282768428537568,0.3263806589239156,0.32164019909931263,0.3282768428537568,0.3171367622659398,0.3176108082484001,0.32780279687129654,0.16093861104527138,0.3484237971083195,0.3180848542308604,0.8445129177530221,0.3086039345816544,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,150000.0
0.4719127755392273,0.3102630955202655,19.0,0.7392747096468357,0.5029627873903769,0.5591372363119222,0.49537805167101207,0.2737615548708225,0.050485897132021805,0.4925337757762503,0.5328276842853756,0.5074662242237497,0.5020146954254563,0.5029627873903769,0.5008295804693055,0.49893339653946434,0.5027257643991467,0.5171841668641858,0.5387532590661294,0.5010666034605357,0.8328987911827447,0.141265702773169,0.974638539938374,0.7601327328750889,0.5671960180137473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12000000.0
0.32021806115193174,0.45721735008295805,10.0,0.24105238208106186,0.34012799241526426,0.2512443707039583,0.33420241763451053,0.6198151220668405,0.5643517421189855,0.3339653946432804,0.3315951647309789,0.3251955439677649,0.339653946432804,0.34534249822232754,0.33894287745911356,0.3382318084854231,0.3451054752310974,0.33420241763451053,0.33372837165205027,0.34439440625740697,0.19744015169471438,0.6364067314529509,0.27257643991467173,0.20146954254562693,0.3251955439677649,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200000.0
0.6131784783123964,0.826973216401991,13.0,0.5807063285138658,0.6831002607252904,0.387295567670064,0.6743304100497748,0.8132258829106424,0.37899976297700877,0.6707750651813226,0.6849964446551315,0.6593979616022754,0.722209054278265,0.7006399620763214,0.7205498933396539,0.6956624792604883,0.7008769850675516,0.6167338231808486,0.7025361460061625,0.6987437781464803,0.07371415027257644,0.27305048589713204,0.6489689499881488,0.22588291064233232,0.5529746385399383,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6000000.0
0.4742830054515288,0.40436122303863475,18.0,0.5852097653472387,0.8938136999288931,0.43944062574069687,0.8779331595164731,0.5828395354349372,0.6051196966105712,0.5624555581891444,0.5629296041716046,0.5643517421189855,0.5709883858734297,0.9051908035079402,0.5693292249348186,0.5641147191277553,0.9054278264991704,0.547523109741645,0.5411234889784309,0.9101682863237734,0.02156909220194359,0.17041953069447738,0.7717468594453663,0.5259540175397014,0.49182270680255985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4000000.0
0.05593742593031524,0.08390613889547287,14.0,0.07703247214979853,0.20929130125622186,0.03484237971083195,0.19649205972979378,0.1066603460535672,0.2593031524057834,0.9684759421663901,0.9616022754207159,0.20455084143161886,0.1908035079402702,0.19009243896657976,0.19032946195780992,0.20668404835269022,0.1898554159753496,0.21023939322114246,0.2071580943351505,0.19009243896657976,0.47167575254799715,0.3721260962313344,0.14790234652761317,0.553922730504859,0.20455084143161886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,250000.0
0.6743304100497748,0.5795212135577151,23.0,0.8440388717705617,0.9433515050959943,0.9767717468594453,0.9040056885517895,0.4745200284427589,0.9786679307892866,0.9217824128940507,0.911116378288694,0.7878644228490164,0.9331595164730979,0.9717942640436122,0.9355297463853994,0.9310263095520266,0.9720312870348424,0.8200995496563167,0.817492296752785,0.9680018961839298,0.22066840483526903,0.14861341550130364,0.10879355297463854,0.6930552263569566,0.7838350319981038,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5000000.0
0.44986963735482344,0.6449395591372363,27.0,0.7610808248400095,0.542782649917042,0.41336809670538044,0.5271391324958521,0.6982697321640199,0.7767243422611994,0.5392273050485897,0.519080350794027,0.6470727660583077,0.5472860867504148,0.550841431618867,0.5461009717942641,0.5434937188907324,0.550841431618867,0.6674567433041005,0.5216876036975586,0.5487082246977957,0.7428300545152879,0.40981275183692817,0.8255510784546101,0.8343209291301257,0.5975349608912065,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12000000.0
0.7930789286560797,0.7231571462431856,30.0,0.9279450106660346,0.6655605593742593,0.9798530457454373,0.6544204787864423,0.9701351031050012,0.9025835506044086,0.6544204787864423,0.5437307418819626,0.945958757999526,0.9912301493244845,0.6800189618392984,0.6439914671723157,0.9395591372363119,0.6804930078217587,0.9630244133680967,0.958757999525954,0.6785968238919176,0.19198862289642096,0.030812988859919413,0.9988148850438493,0.6115193173737853,0.942877459113534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,80000000.0
0.7710357904716757,0.21569092201943588,21.0,0.5980090068736668,0.8423797108319507,0.717468594453662,0.7942640436122304,0.339653946432804,0.3759184640910168,0.7926048826736194,0.7670063996207632,0.7489926522872719,0.8383503199810382,0.8691633088409576,0.8374022280161175,0.9153827921308367,0.8686892628584972,0.765110215690922,0.7620289168049301,0.8675041479023465,0.5527376155487083,0.8208106186300071,0.32235126807300307,0.8082484000948092,0.7096468357430671,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1500000.0
0.7966342735245319,0.6755155250059256,9.0,0.12420004740459825,0.8163071817966343,0.1351031050011851,0.7978193884806827,0.6053567196018014,0.5219246266887888,0.7959232045508414,0.7847831239630244,0.1566721972031287,0.7945010666034605,0.8260251244370704,0.7945010666034605,0.9032946195780991,0.8255510784546101,0.7793315951647309,0.7755392273050485,0.8170182507703247,0.38966579758236547,0.2846646124674093,0.9480919649205973,0.18392984119459588,0.1566721972031287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32000000.0
0.2114245081772932,0.1398435648257881,26.0,0.6055937425930316,0.9943114482104765,0.11519317373785257,0.14553211661531168,0.23038634747570513,0.32993600379236787,0.1469542545626926,0.1417397487556293,0.14553211661531168,0.12538516236074898,0.1369992889310263,0.1249111163782887,0.1268073003081299,0.13652524294856602,0.14434700165916095,0.14482104764162124,0.13723631192225647,0.8916804930078217,0.45863948803033894,0.3498459350557004,0.9419293671486134,0.14553211661531168,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20000000.0
0.6892628584972742,0.5925574780753733,18.0,0.7433041004977483,0.7608438018487793,0.6409101682863237,0.8203365726475468,0.5570040293908509,0.8122777909457217,0.8167812277790946,0.7373785257169946,0.7608438018487793,0.7568144109978668,0.7534960891206447,0.7558663190329462,0.8310026072529035,0.7532590661294145,0.7150983645413606,0.7248163071817967,0.7525479971557241,0.18369281820336572,0.6020383977245792,0.3266176819151458,0.5404124200047404,0.6605830765584262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000000.0
0.4655131547760133,0.6484949040056885,13.0,0.4877933159516473,0.4963261436359327,0.47120170656553684,0.4963261436359327,0.282531405546338,0.4837639251007348,0.485660109030576,0.5266650865133918,0.500118511495615,0.4958520976534724,0.5271391324958521,0.4946669826973216,0.4927707987674804,0.5269021095046219,0.5122066840483527,0.530220431381844,0.5250059255747808,0.5662479260488268,0.8864659872007584,0.45958757999525957,0.4818677411708936,0.579284190566485,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5000000.0
0.11543019672908272,0.22043138184403888,22.0,0.7361934107608438,0.012562218535197914,0.736430433752074,0.0016591609386110452,0.21379473808959468,0.12467409338705855,0.000711068973690448,0.00355534486845224,0.005451528798293435,0.009717942640436123,0.05261910405309315,0.009717942640436123,0.012088172552737616,0.052382081061863,0.000711068973690448,0.00711068973690448,0.0528561270443233,0.6954254562692581,0.3756814410997867,0.006636643754444181,0.8549419293671486,0.005451528798293435,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1500000.0
0.8940507229201232,0.9537805167101209,30.0,0.9736904479734534,0.55558189144347,0.029627873903768667,0.5458639488030339,0.9981038160701589,0.7288456980327092,0.5437307418819626,0.5430196729082721,0.9559137236311922,0.971320218061152,0.5882910642332306,0.9781938848068262,0.5626925811803745,0.5887651102156909,0.9850675515525006,0.9701351031050012,0.5871059492770799,0.1815596112822944,0.963498459350557,0.5046219483289879,0.5574780753733112,0.9106423323062337,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11000000.0
0.9310263095520266,0.6418582602512444,24.0,0.7404598246029865,0.5437307418819626,0.6641384214268784,0.536620052145058,0.8826736193410761,0.7899976297700877,0.5257169945484712,0.6719601801374734,0.6276368807774354,0.5259540175397014,0.5600853282768429,0.5250059255747808,0.5223986726712491,0.5600853282768429,0.6473097890495378,0.6684048352690211,0.5579521213557715,0.6387769613652524,0.19104053093150036,0.5930315240578337,0.5747807537331121,0.5970609149087461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12000000.0
0.13557715098364542,0.2180611519317374,16.0,0.13652524294856602,0.1533538753259066,0.9457217350082958,0.16544204787864422,0.35885280872244607,0.3266176819151458,0.1652050248874141,0.17421189855415975,0.16117563403650154,0.16473097890495378,0.8326617681915146,0.16449395591372362,0.16591609386110454,0.8324247452002844,0.15311685233467645,0.15359089831713676,0.8307655842616734,0.6259777198388243,0.9032946195780991,0.1388954728608675,0.6072529035316425,0.16117563403650154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8500000.0
0.8001896183929841,0.34202417634510546,25.0,0.3503199810381607,0.712728134629059,0.9753496089120645,0.7037212609623134,0.3782886940033183,0.33562455558189147,0.7006399620763214,0.595164730978905,0.6143635932685471,0.6304811566721972,0.7307418819625504,0.6288219957335861,0.6264517658212847,0.7309789049537805,0.6221853519791419,0.6006162597771983,0.7283716520502489,0.5790471675752548,0.7001659160938611,0.2846646124674093,0.9191751599905191,0.7143872955676701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22000000.0
0.5918464091016828,0.7783835031998104,16.0,0.9388480682626215,0.5287982934344632,0.4309077980564115,0.5235837876273999,0.5636406731452951,0.9208343209291301,0.5188433278027968,0.6567907086987438,0.8741407916567907,0.6899739274709646,0.544441810855653,0.6880777435411235,0.9755866319032946,0.5442047878644228,0.9070869874377815,0.9540175397013511,0.5423086039345817,0.3813699928893103,0.5060440862763688,0.8307655842616734,0.41739748755629297,0.8788812514813937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,28000000.0
0.49205972979379,0.6522872718653709,25.0,0.39322114245081774,0.8855178952358379,0.5935055700402939,0.8708224697795686,0.8357430670775066,0.9196492059729794,0.8435648257881014,0.5560559374259303,0.5330647072766058,0.8902583550604408,0.9284190566484949,0.8876511021569092,0.8689262858497274,0.9286560796397251,0.5415975349608912,0.5624555581891444,0.9179900450343683,0.6961365252429486,0.20573595638776962,0.7700876985067552,0.6051196966105712,0.48234178715335385,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,25000000.0
0.8743778146480209,0.15074662242237497,14.0,0.6432803981986253,0.8667930789286561,0.7826499170419531,0.9957335861578573,0.21497985304574543,0.5826025124437071,0.8826736193410761,0.8712965157620289,0.8319506992178242,0.85707513628822,0.8781701825077033,0.8551789523583787,0.8369281820336573,0.8781701825077033,0.850912538516236,0.8580232282531406,0.8748518606304811,0.676226593979616,0.14624318558900212,0.11637828869400332,0.5138658449869637,0.5188433278027968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6000000.0
0.12206684048352691,0.8961839298411945,16.0,0.5890021332069211,0.822232756577388,0.13581417397487555,0.8004266413842143,0.8594453662005215,0.584261673382318,0.7985304574543731,0.4776013273287509,0.15927945010666034,0.8044560322351268,0.8129888599194122,0.8118037449632615,0.9312633325432567,0.812751836928182,0.7686655605593743,0.7781464802085802,0.8113296989808011,0.7933159516473098,0.8942877459113534,0.2007584735719365,0.280872244607727,0.15927945010666034,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8000000.0
0.7091727897606068,0.1870111400805878,1.0,0.11495615074662242,0.7738800663664376,0.09836454136051197,0.7565773880066367,0.2569329224934819,0.2052619104053093,0.7563403650154065,0.7388006636643755,0.7020621000237023,0.9326854704906375,0.9528324247452002,0.8473571936477838,0.7565773880066367,0.9525954017539702,0.8852808722446077,0.7442521924626688,0.9504621948328988,0.3268547049063759,0.09101682863237734,0.7193647783835032,0.025835506044086277,0.7994785494192936,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000000.0
0.23488978430907798,0.7774354112348898,6.0,0.7044323299360038,0.25077032472149796,0.3612230386347476,0.24674093387058546,0.44963261436359325,0.4358852808722446,0.2450817729319744,0.2436596349845935,0.23702299123014933,0.24768902583550603,0.25242948566010903,0.2474520028442759,0.2469779568618156,0.2521924626688789,0.24413368096705382,0.24342261199336335,0.2517184166864186,0.07774354112348898,0.2614363593268547,0.27850201469542546,0.11329698980801138,0.23702299123014933,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,500000.0
0.039582839535434934,0.4688314766532354,7.0,0.06684048352690211,0.23465276131784782,0.32709172789760604,0.1908035079402702,0.25053330173026783,0.27850201469542546,0.19151457691396065,0.1926996918701114,0.17824128940507228,0.2344157383266177,0.24721497985304575,0.23370466935292725,0.23512680730030813,0.24674093387058546,0.1912775539227305,0.19198862289642096,0.2474520028442759,0.7482815833135814,0.5423086039345817,0.36691159042427113,0.19151457691396065,0.17824128940507228,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3000000.0
